bag_time_ns,bag_time_sec,data
1780471598353424163,1780471598.353424072,True
1780471598363518830,1780471598.363518715,True
1780471598373753856,1780471598.373753786,True
1780471598383254794,1780471598.383254766,True
1780471598393560769,1780471598.393560886,True
1780471598403252405,1780471598.403252363,True
1780471598413489192,1780471598.413489103,True
1780471598423274626,1780471598.423274517,True
1780471598433496724,1780471598.433496714,True
1780471598444459054,1780471598.444458961,True
1780471598453371224,1780471598.453371286,True
1780471598463379678,1780471598.463379622,True
1780471598473359042,1780471598.473359108,True
1780471598483376201,1780471598.483376265,True
1780471598493424785,1780471598.493424892,True
1780471598503262638,1780471598.503262520,True
1780471598513573605,1780471598.513573647,True
1780471598523568938,1780471598.523568869,True
1780471598533730745,1780471598.533730745,True
1780471598543731038,1780471598.543730974,True
1780471598553907405,1780471598.553907394,True
1780471598563437433,1780471598.563437462,True
1780471598573442079,1780471598.573441982,True
1780471598583316286,1780471598.583316326,True
1780471598593452619,1780471598.593452692,True
1780471598603425519,1780471598.603425503,True
1780471598613791305,1780471598.613791227,True
1780471598623314868,1780471598.623314857,True
1780471598633443809,1780471598.633443832,True
1780471598643409349,1780471598.643409252,True
1780471598653397834,1780471598.653397799,True
1780471598663439953,1780471598.663439989,True
1780471598673484698,1780471598.673484802,True
1780471598683348792,1780471598.683348894,True
1780471598693628781,1780471598.693628788,True
1780471598703337986,1780471598.703337908,True
1780471598713536691,1780471598.713536739,True
1780471598723379760,1780471598.723379850,True
1780471598733458394,1780471598.733458281,True
1780471598743789041,1780471598.743788958,True
1780471598753591436,1780471598.753591537,True
1780471598763459915,1780471598.763459921,True
1780471598773435375,1780471598.773435354,True
1780471598783425428,1780471598.783425331,True
1780471598793517855,1780471598.793517828,True
1780471598803449664,1780471598.803449631,True
1780471598813458599,1780471598.813458681,True
1780471598823530864,1780471598.823530912,True
1780471598833535350,1780471598.833535433,True
1780471598843617024,1780471598.843616962,True
1780471598853469342,1780471598.853469372,True
1780471598863670574,1780471598.863670588,True
1780471598873405637,1780471598.873405695,True
1780471598883402987,1780471598.883403063,True
1780471598893854697,1780471598.893854618,True
1780471598903376309,1780471598.903376341,True
1780471598913526562,1780471598.913526535,True
1780471598923359487,1780471598.923359394,True
1780471598933427848,1780471598.933427811,True
1780471598943470384,1780471598.943470478,True
1780471598953502936,1780471598.953502893,True
1780471598963518526,1780471598.963518620,True
1780471598973475265,1780471598.973475218,True
1780471598983341407,1780471598.983341455,True
1780471598993765916,1780471598.993765831,True
1780471599003399534,1780471599.003399611,True
1780471599013565693,1780471599.013565779,True
1780471599023475293,1780471599.023475409,True
1780471599033460898,1780471599.033460855,True
1780471599043927650,1780471599.043927670,True
1780471599053470574,1780471599.053470612,True
1780471599063566585,1780471599.063566685,True
1780471599073463353,1780471599.073463440,True
1780471599083353689,1780471599.083353758,True
1780471599093757269,1780471599.093757153,True
1780471599103353700,1780471599.103353739,True
1780471599113720414,1780471599.113720417,True
1780471599123368368,1780471599.123368263,True
1780471599133539295,1780471599.133539200,True
1780471599143504579,1780471599.143504620,True
1780471599153546411,1780471599.153546333,True
1780471599163578803,1780471599.163578749,True
1780471599173488275,1780471599.173488379,True
1780471599183534395,1780471599.183534384,True
1780471599193574723,1780471599.193574667,True
1780471599203421121,1780471599.203421116,True
1780471599213713558,1780471599.213713646,True
1780471599223348424,1780471599.223348379,True
1780471599233521783,1780471599.233521700,True
1780471599243390326,1780471599.243390322,True
1780471599253546276,1780471599.253546238,True
1780471599263620814,1780471599.263620853,True
1780471599273845984,1780471599.273845911,True
1780471599283561174,1780471599.283561230,True
1780471599293465878,1780471599.293465853,True
1780471599303447611,1780471599.303447723,True
1780471599313698286,1780471599.313698292,True
1780471599323410084,1780471599.323410034,True
1780471599333686297,1780471599.333686352,True
1780471599343633436,1780471599.343633413,True
1780471599353605088,1780471599.353605032,True
1780471599363524353,1780471599.363524437,True
1780471599373435714,1780471599.373435736,True
1780471599383522732,1780471599.383522749,True
1780471599393488048,1780471599.393487930,True
1780471599403402385,1780471599.403402328,True
1780471599413662501,1780471599.413662434,True
1780471599423401084,1780471599.423401117,True
1780471599433669329,1780471599.433669329,True
1780471599443683223,1780471599.443683147,True
1780471599453593016,1780471599.453593016,True
1780471599463537339,1780471599.463537455,True
1780471599473531904,1780471599.473531961,True
1780471599483379421,1780471599.483379364,True
1780471599493518859,1780471599.493518829,True
1780471599503479502,1780471599.503479481,True
1780471599513503221,1780471599.513503313,True
1780471599523511003,1780471599.523510933,True
1780471599533480191,1780471599.533480167,True
1780471599543860282,1780471599.543860197,True
1780471599553457449,1780471599.553457499,True
1780471599563455119,1780471599.563455105,True
1780471599573547610,1780471599.573547602,True
1780471599583387190,1780471599.583387136,True
1780471599593573350,1780471599.593573332,True
1780471599603467174,1780471599.603467226,True
1780471599613569874,1780471599.613569975,True
1780471599623467090,1780471599.623467207,True
1780471599633550620,1780471599.633550644,True
1780471599643569667,1780471599.643569708,True
1780471599653643020,1780471599.653643131,True
1780471599663407653,1780471599.663407564,True
1780471599673573428,1780471599.673573494,True
1780471599683425233,1780471599.683425188,True
1780471599693559262,1780471599.693559170,True
1780471599703493568,1780471599.703493595,True
1780471599713474917,1780471599.713474989,True
1780471599723478123,1780471599.723478079,True
1780471599733464560,1780471599.733464479,True
1780471599743861707,1780471599.743861675,True
1780471599753561057,1780471599.753561020,True
1780471599763384668,1780471599.763384581,True
1780471599773591726,1780471599.773591757,True
1780471599783493294,1780471599.783493280,True
1780471599793737377,1780471599.793737411,True
1780471599803483769,1780471599.803483725,True
1780471599813548482,1780471599.813548565,True
1780471599823588106,1780471599.823588133,True
1780471599833652723,1780471599.833652735,True
1780471599843369545,1780471599.843369484,True
1780471599853568890,1780471599.853568792,True
1780471599863501532,1780471599.863501549,True
1780471599873551748,1780471599.873551846,True
1780471599883477606,1780471599.883477688,True
1780471599894323418,1780471599.894323349,True
1780471599903412237,1780471599.903412342,True
1780471599913550587,1780471599.913550615,True
1780471599923525983,1780471599.923526049,True
1780471599933472866,1780471599.933472872,True
1780471599943653777,1780471599.943653822,True
1780471599953460429,1780471599.953460455,True
1780471599963421808,1780471599.963421822,True
1780471599973509947,1780471599.973510027,True
1780471599983521537,1780471599.983521461,True
1780471599993686128,1780471599.993686199,True
1780471600003512428,1780471600.003512383,True
1780471600013603062,1780471600.013602972,True
1780471600023615549,1780471600.023615599,True
1780471600033514141,1780471600.033514023,True
1780471600043537124,1780471600.043537140,True
1780471600053661233,1780471600.053661346,True
1780471600063500078,1780471600.063500166,True
1780471600073776482,1780471600.073776484,True
1780471600083491129,1780471600.083491087,True
1780471600093595492,1780471600.093595505,True
1780471600103556648,1780471600.103556633,True
1780471600113517611,1780471600.113517523,True
1780471600123544818,1780471600.123544931,True
1780471600133493749,1780471600.133493662,True
1780471600143873776,1780471600.143873692,True
1780471600153633929,1780471600.153633833,True
1780471600163562954,1780471600.163563013,True
1780471600173631252,1780471600.173631191,True
1780471600183490802,1780471600.183490753,True
1780471600193544667,1780471600.193544626,True
1780471600203396632,1780471600.203396559,True
1780471600213475042,1780471600.213474989,True
1780471600223463975,1780471600.223464012,True
1780471600233486862,1780471600.233486891,True
1780471600243816230,1780471600.243816137,True
1780471600254002070,1780471600.254002094,True
1780471600263434173,1780471600.263434172,True
1780471600273435619,1780471600.273435593,True
1780471600283366693,1780471600.283366680,True
1780471600293550740,1780471600.293550730,True
1780471600303350479,1780471600.303350449,True
1780471600313670215,1780471600.313670158,True
1780471600323486690,1780471600.323486805,True
1780471600333821050,1780471600.333821058,True
1780471600343591827,1780471600.343591928,True
1780471600353597562,1780471600.353597641,True
1780471600363450359,1780471600.363450289,True
1780471600373594021,1780471600.373594046,True
1780471600383453635,1780471600.383453608,True
1780471600393878144,1780471600.393878222,True
1780471600403399307,1780471600.403399229,True
1780471600413657663,1780471600.413657665,True
1780471600423435161,1780471600.423435211,True
1780471600433538852,1780471600.433538914,True
1780471600443667889,1780471600.443667889,True
1780471600453658966,1780471600.453659058,True
1780471600463526709,1780471600.463526726,True
1780471600473499065,1780471600.473499060,True
1780471600483489822,1780471600.483489752,True
1780471600493880762,1780471600.493880749,True
1780471600503506411,1780471600.503506422,True
1780471600513737053,1780471600.513736963,True
1780471600523548857,1780471600.523548841,True
1780471600533754506,1780471600.533754587,True
1780471600543549796,1780471600.543549776,True
1780471600553643855,1780471600.553643942,True
1780471600563652853,1780471600.563652754,True
1780471600573771233,1780471600.573771238,True
